OrderID,OrderDate,Product,Price,ExpirationDate,LeadTime,StockOnHand,Count,CapitalRecord,WeeklySales,OrderToReceiveTime,HoldingCost,Seasonality,PromotionActive,DaysUntilExpiration,DailySales,InventoryTurnoverRatio,StockCoverDays,TotalInventoryCost,OptimalOrderTime,OptimalOrderDate,Month,DayOfWeek,IsWeekend,DaysUntilOptimalOrder
11748,2055-03-01,Tomatoes,2.98777,3/11/2055,3.048265413413533,1012.2912879621598,88,138504.9414,511.60809316599284,5.961795736194345,0.0,Spring,0,10,88.14,0.54,13.0,343.8,8,2055-03-09,3,0,False,8
11749,2055-03-02,Cereal,3.50679437,8/29/2055,7.503335441327279,1305.7581659874315,97,319657.1059,813.9623471860851,6.920037052254724,1.157359493414995,Spring,1,180,97.71,0.65,10.83,529.0,3,2055-03-05,3,1,False,3
11750,2055-03-03,Eggs,2.728185237,4/2/2055,3.1827004516264172,1017.616454274535,94,202862.1573,856.4521160104321,0.0,0.2566283729839851,Spring,1,30,94.29,0.69,10.19,384.4,4,2055-03-07,3,2,False,4
11751,2055-03-04,Milk,3.052400885,3/18/2055,2.0391372183973564,1002.2847664907032,79,580004.3034,501.1022624266559,6.753456322147118,0.1411607308201221,Spring,0,14,79.0,0.64,10.97,216.75,7,2055-03-11,3,3,False,7
11752,2055-03-05,Pasta,3.000792892,3/4/2056,6.606461400905651,831.803556657711,43,872195.7005,279.17003584479045,8.562346764158063,0.9347296476810124,Spring,0,365,43.0,0.38,18.33,275.8,7,2055-03-12,3,4,False,7
11753,2055-03-06,Bread,2.523219354,3/13/2055,0.07376088741144915,769.488835437541,106,763075.1988,896.1939898272817,0.0,0.0066302714420504,Spring,0,7,106.0,1.0,7.03,223.5,3,2055-03-09,3,5,True,3
11754,2055-03-07,Milk,3.044129783,3/21/2055,0.7382192776572932,599.4952983796752,170,294048.1568,1245.6060652019546,1.5233039069734482,0.3557146629741886,Spring,1,14,170.14,1.86,3.76,159.75,0,2055-03-07,3,6,True,0
11755,2055-03-08,Milk,1.818505715,3/22/2055,4.555512777825301,646.6773067775722,126,459369.3304,765.8946598431613,0.9539283970679556,0.6222808848705355,Spring,0,14,126.0,1.88,3.72,117.25,0,2055-03-08,3,0,False,0
11756,2055-03-09,Juice,6.500372352,4/8/2055,6.371041718655908,287.7766800751894,56,557104.7886,436.1848182962761,4.11952282360625,0.0,Spring,0,30,56.0,1.14,6.12,137.2,0,2055-03-09,3,1,False,0
11757,2055-03-10,Milk,3.322464108,3/24/2055,3.820039522197337,1135.0354174422566,127,829185.2646,934.8845318949236,1.3556845771458326,0.6992667996008248,Spring,0,14,127.0,0.76,9.26,294.0,4,2055-03-14,3,2,False,4
11758,2055-03-11,Eggs,4.956089198,4/10/2055,2.7388965910587455,971.0545165951189,55,855209.4428,490.9232342345681,10.14252308656827,0.6299518645979564,Spring,0,30,55.14,0.37,19.02,419.6,12,2055-03-23,3,3,False,12
11759,2055-03-12,Eggs,3.46863142,4/11/2055,1.4137542029473875,1085.9801700894225,74,918746.4807,386.1365008190942,0.0,0.0,Spring,0,30,74.14,0.52,13.41,397.6,8,2055-03-20,3,4,False,8
11760,2055-03-13,Bread,1.980428772,3/20/2055,2.339442629650558,1142.9783537268706,155,558320.7255,823.5302322030427,2.2527457092868635,1.1406677005452583,Spring,1,7,155.71,1.18,5.91,276.0,2,2055-03-15,3,5,True,2
11761,2055-03-14,Potatoes,3.679898392,4/13/2055,4.690606147673703,717.5572380152458,133,724847.2718,938.8786643589652,5.452835734769219,0.0,Spring,1,30,133.14,1.22,5.75,191.25,0,2055-03-14,3,6,True,0
11762,2055-03-15,Juice,2.839727743,4/14/2055,5.660434080213825,428.8318649124094,93,200620.3341,501.24535836507346,7.067921299017592,1.1699983416819717,Spring,1,30,93.0,1.03,6.8,252.8,1,2055-03-16,3,0,False,1
11763,2055-03-16,Potatoes,4.290705661,4/15/2055,8.303623355529512,408.320944807659,88,608760.064,612.0224384157293,6.184141531038037,0.194750774626026,Spring,0,30,88.29,1.15,6.11,134.75,0,2055-03-16,3,1,False,0
11764,2055-03-17,Potatoes,2.443282732,4/16/2055,1.7591934647963154,482.4596806113719,149,323822.6285,1174.7985220229093,0.8563053385704764,0.0,Spring,1,30,149.14,2.31,3.02,112.75,0,2055-03-17,3,2,False,0
11765,2055-03-18,Rice,3.664721131,3/17/2056,5.690694266003132,193.778878827188,48,488545.1965,202.98871991252702,8.267493759754332,0.4127873429991631,Spring,0,365,48.71,1.13,6.2,120.8,0,2055-03-18,3,3,False,0
11766,2055-03-19,Bananas,0.041156164,3/26/2055,3.7992782008588493,982.7069791373181,102,670645.4575,826.4813189800253,5.974436319387338,0.0373223685003981,Spring,0,7,102.14,0.74,9.49,145.35,3,2055-03-22,3,4,False,3
11767,2055-03-20,Yogurt,3.276701608,4/10/2055,3.787166589259831,920.7852630694454,55,331287.3441,493.3842848836659,3.6532084153697486,0.0385511882573462,Spring,0,21,55.86,0.45,15.52,303.45,11,2055-03-31,3,5,True,11
11768,2055-03-21,Beef,11.8391036,3/28/2055,-0.038734434162670084,651.6268075339677,24,146966.552,270.2792895960401,4.103390349139027,0.634634114541617,Spring,0,7,24.43,0.21,33.24,974.4,26,2055-04-16,3,6,True,26
11769,2055-03-22,Ice Cream,6.634512123,9/18/2055,4.433765063844237,755.859722580665,46,109210.4708,407.63270993036565,4.171013722049757,0.6376734720504283,Spring,0,180,46.57,0.41,16.92,472.8,12,2055-04-03,3,0,False,12
11770,2055-03-23,Potatoes,3.697875081,4/22/2055,4.353703851604363,549.3885820306517,79,119943.582,434.21193089194685,4.504241440181018,0.2294965872912867,Spring,0,30,79.14,0.75,9.38,185.5,1,2055-03-24,3,1,False,1
11771,2055-03-24,Tomatoes,2.697420574,4/3/2055,-0.9252622125874854,537.7880176885046,67,107514.7638,429.326855726182,0.5697270447546545,1.517818542679633,Spring,0,10,67.0,0.71,9.9,198.9,5,2055-03-29,3,2,False,5
11772,2055-03-25,Tomatoes,4.01463323,4/4/2055,1.7271224814854929,638.9375841275378,49,199319.5509,139.54194846840915,1.1273439771862233,0.0296243554462857,Spring,0,10,49.0,0.58,12.16,178.8,7,2055-04-01,3,3,False,7
11773,2055-03-26,Eggs,2.861360417,4/25/2055,2.25802877644798,328.8893450252504,84,315539.8431,617.2665394066586,3.122349885483742,0.736058935876278,Spring,0,30,84.29,1.08,6.49,218.8,0,2055-03-26,3,4,False,0
11774,2055-03-27,Bread,2.687602864,4/3/2055,3.4504957418605184,511.53131463438245,120,299099.3628,928.3142182341328,4.62914368202809,0.3672303255674912,Spring,0,7,120.29,1.82,3.85,138.9,0,2055-03-27,3,5,True,0
11775,2055-03-28,Apples,1.295347864,4/11/2055,3.5486138981137074,1362.5114060668086,136,988116.9348,520.4583957828555,8.51218597809872,0.2465540241399806,Spring,1,14,136.14,0.74,9.52,259.2,3,2055-03-31,3,6,True,3
11776,2055-03-29,Tomatoes,2.031291415,4/8/2055,2.45086214508344,1014.0818679546383,61,375405.4947,501.25238145519654,8.647309787763755,0.6990364614604974,Spring,0,10,61.29,0.37,18.93,348.0,13,2055-04-11,3,0,False,13
11777,2055-03-30,Onions,1.17811833,5/29/2055,2.6020076551940665,1272.4413431510538,78,214678.705,649.470421562203,4.455007998287607,0.3765528176805358,Spring,0,60,78.14,0.5,14.06,219.8,5,2055-04-04,3,1,False,5
11778,2055-03-31,Yogurt,3.658507301,4/21/2055,1.0238286351751444,1207.7710927157718,70,591006.2898,693.7849694965921,2.629630766614913,0.2553491453721996,Spring,0,21,70.86,0.49,14.41,357.35,9,2055-04-09,3,2,False,9
11779,2055-04-01,Eggs,3.527121371,5/1/2055,3.427537806197835,1102.1614145441117,63,872161.7099,566.385493006537,4.3783643343159,0.7866713223280957,Spring,0,30,63.29,0.47,15.03,380.4,10,2055-04-11,4,3,False,10
11780,2055-04-02,Bananas,1.064506466,4/9/2055,3.3482130526237923,823.1187492156175,146,710254.3391,721.271233922426,0.9892335706479694,0.0903252689760754,Spring,0,7,146.29,1.15,6.07,133.2,0,2055-04-02,4,4,False,0
11781,2055-04-03,Chicken,8.095941735,4/8/2055,3.8730822678950045,631.2326072256432,52,366473.8802,541.6367994911783,0.8557279485697373,1.451379012733156,Spring,0,5,52.71,0.5,14.08,593.6,9,2055-04-12,4,5,True,9
11782,2055-04-04,Eggs,3.663555313,5/4/2055,5.90040518694942,507.81121381804167,83,605454.5438,494.6478135883251,2.4680918015139537,0.4985904029037385,Spring,0,30,83.43,0.85,8.27,276.0,2,2055-04-06,4,6,True,2
11783,2055-04-05,Cookies,4.104721846,8/3/2055,2.7325944115122986,727.4845092325667,57,743370.3768,271.6774125231117,2.538474579841957,0.5851620858781417,Spring,0,120,57.14,0.66,10.62,242.8,4,2055-04-09,4,0,False,4
11784,2055-04-06,Milk,1.569638095,4/20/2055,0.5588233092062397,585.4836777131644,130,755294.0431,1105.8455276548518,0.0,0.3842100456844226,Spring,0,14,130.57,1.66,4.21,137.5,0,2055-04-06,4,1,False,0
11785,2055-04-07,Chicken,8.188464203,4/12/2055,-0.1363751667038573,447.9039935100491,66,699884.6098,394.4065291604254,2.0351430194876383,0.8075734295830308,Spring,0,5,66.86,1.11,6.28,336.0,1,2055-04-08,4,2,False,1
11786,2055-04-08,Apples,0.913088347,4/22/2055,7.144533382533111,1505.0281030748274,167,883729.3823,1142.8685419123663,2.2814305255149105,0.6954477856842893,Spring,1,14,167.71,0.77,9.11,305.6,0,2055-04-08,4,3,False,0
11787,2055-04-09,Bread,1.501135693,4/16/2055,0.34396524175934506,1422.3367193355334,104,883094.9125,839.8826684736117,1.7803830133672465,0.0,Spring,0,7,104.43,0.54,13.03,408.3,9,2055-04-18,4,4,False,9
11788,2055-04-10,Cookies,4.761877423,8/8/2055,8.822851776667827,1267.1350383659606,53,621042.9035,560.0053860491336,7.732432073911736,0.9074313796663482,Spring,0,120,53.57,0.3,23.46,502.8,14,2055-04-24,4,5,True,14
11789,2055-04-11,Beef,11.94585661,4/18/2055,5.709073414559669,1133.2437946072066,64,486870.7322,387.48040078443523,7.301567153509792,1.3008254055079072,Spring,1,7,64.57,0.38,18.65,1444.8,12,2055-04-23,4,6,True,12
11790,2055-04-12,Rice,3.624671661,4/11/2056,3.4820464971446077,1064.6841731679287,42,677413.266,360.8149172837363,8.635218129879792,0.3290003044977934,Spring,0,365,42.71,0.26,26.69,456.0,15,2055-04-27,4,0,False,15
11791,2055-04-13,Onions,0.375951247,6/12/2055,0.08869284274373546,1134.366408767209,52,836390.8012,26.869092753312785,4.34878684118938,0.0,Spring,0,60,52.14,0.33,21.06,219.6,15,2055-04-28,4,1,False,15
11792,2055-04-14,Apples,3.065260145,4/28/2055,3.5444765362898005,773.7959269797595,104,105086.8944,677.006764326792,1.4678943792449513,0.0,Spring,0,14,104.57,0.7,10.0,209.2,4,2055-04-18,4,2,False,4
11793,2055-04-15,Yogurt,3.176932004,5/6/2055,2.575720450373765,977.9589915410847,89,992797.3081,547.9171947415231,4.129314076434766,0.5957234723634832,Spring,0,21,89.14,0.66,10.57,329.7,5,2055-04-20,4,3,False,5
11794,2055-04-16,Chicken,7.71487184,4/21/2055,1.0187905113079407,891.9026546432433,45,264604.3951,285.30489941866887,4.279535761601016,0.8371564003519155,Spring,0,5,45.86,0.38,18.6,682.4,15,2055-05-01,4,4,False,15
11795,2055-04-17,Eggs,4.151907623,5/17/2055,6.260150065554365,845.2222385793261,62,523224.0871,502.6745806947582,0.6528862989962603,0.5444737549653593,Spring,0,30,62.43,0.54,12.94,323.2,6,2055-04-23,4,5,True,6
11796,2055-04-18,Cookies,5.305488737,8/16/2055,3.0634696798459995,760.9878589217491,71,884826.7614,708.6488806927366,3.994237067152445,0.1335386779784247,Spring,1,120,71.86,0.67,10.38,298.4,0,2055-04-18,4,6,True,0
11797,2055-04-19,Chicken,7.97862053,4/24/2055,-0.8662459348495894,552.0827970608785,82,302536.3591,772.6840228091546,0.0279577876948662,0.0,Spring,1,5,82.14,0.85,8.22,540.0,4,2055-04-23,4,0,False,4
11798,2055-04-20,Pasta,3.635778564,4/19/2056,7.53618880264066,796.4938290896177,49,529115.7015,349.62359811720387,8.737438541394138,0.2935430320486514,Spring,0,365,49.43,0.58,12.0,207.55,1,2055-04-21,4,1,False,1
11799,2055-04-21,Eggs,4.236983613,5/21/2055,6.247437297630519,356.8961006455515,69,219323.9622,428.49419076256737,2.2774980604708848,0.3862527047870618,Spring,0,30,69.71,0.9,7.8,217.6,1,2055-04-22,4,2,False,1
11800,2055-04-22,Cheese,7.052055762,6/21/2055,9.208292190308569,530.9448408466114,93,455568.6928,899.545533271403,7.053082192520479,1.4531525497635356,Spring,1,60,93.71,1.38,5.07,285.0,0,2055-04-22,4,3,False,0
11801,2055-04-23,Milk,3.603737928,5/7/2055,0.9995212819314945,478.6690032661116,88,259421.9093,619.4995190041503,2.4714772354058328,0.0770340268868616,Spring,0,14,88.14,1.62,4.33,95.5,0,2055-04-23,4,4,False,0
11802,2055-04-24,Soda,3.640641214,10/21/2055,7.204460726428984,291.85000652235385,79,427264.9739,598.5424903357235,7.2878868973555955,0.2245560721621269,Spring,0,180,79.14,1.88,3.71,88.2,0,2055-04-24,4,5,True,0
11803,2055-04-25,Onions,3.749264909,6/24/2055,0.48702575603218823,193.91320305120473,56,436117.7951,351.84682056162956,0.0,0.0555365056168956,Spring,0,60,56.0,1.82,3.84,43.0,0,2055-04-25,4,6,True,0
11804,2055-04-26,Potatoes,3.376503402,5/26/2055,6.2727014260272265,767.8893169421816,66,993853.7106,350.4904707307865,2.962878662562052,0.0,Spring,0,30,66.0,0.74,9.41,155.25,2,2055-04-28,4,0,False,2
11805,2055-04-27,Milk,2.246576804,5/11/2055,1.0722491342362028,605.9325091779217,131,995331.7264,1199.9172333383146,0.0,0.0,Spring,0,14,131.29,1.66,4.23,138.75,0,2055-04-27,4,1,False,0
11806,2055-04-28,Apples,0.739095603,5/12/2055,4.096037917476101,276.06386394131107,97,203307.6508,911.5934003174783,3.7147905333601625,0.9294693044102096,Spring,0,14,97.14,1.6,4.36,84.8,0,2055-04-28,4,2,False,0
11807,2055-04-29,Onions,2.494795375,6/28/2055,5.0900883439994455,178.82143546597484,52,753371.9014,383.22895147109574,6.7161012817090855,0.7552069140248956,Spring,0,60,52.71,1.13,6.2,65.4,0,2055-04-29,4,3,False,0
11808,2055-04-30,Ice Cream,5.527627977,10/27/2055,3.923741480459624,243.47248094057898,70,146570.9317,697.765113981295,5.335001234253932,0.5451209338521508,Spring,1,180,70.43,1.79,3.9,165.0,0,2055-04-30,4,4,False,0
11809,2055-05-01,Apples,2.700298973,5/15/2055,8.34449881729638,736.7110726326695,96,127172.8138,701.5973720814562,10.09848405764484,0.5085603555703984,Spring,0,14,96.29,0.77,9.13,175.8,0,2055-05-01,5,5,True,0
11810,2055-05-02,Soda,4.238158499,10/29/2055,5.11200927809186,576.274836999983,75,194800.5048,582.0353766920338,3.098385071051029,0.055582592214174,Spring,0,180,75.86,0.68,10.32,234.9,1,2055-05-03,5,6,True,1
11811,2055-05-03,Ice Cream,5.399179497,10/30/2055,6.976033060134246,549.6426424166125,40,968937.0913,51.761362711385615,4.914690597926666,0.4423911647995018,Spring,0,180,40.14,0.4,17.64,424.8,11,2055-05-14,5,0,False,11
11812,2055-05-04,Chicken,8.163248697,5/9/2055,-0.25122791537767575,776.8556256064555,58,946777.1931,305.47717052944324,0.1599269014254734,1.033045984736095,Spring,0,5,58.29,0.61,11.46,534.4,7,2055-05-11,5,1,False,7
11813,2055-05-05,Cereal,6.1852362,11/1/2055,8.16767535075564,534.1607008545881,63,274535.0383,334.53953761678787,7.293221594835024,0.0112501552897315,Spring,0,180,63.71,0.73,9.57,305.0,2,2055-05-07,5,2,False,2
11814,2055-05-06,Bread,3.68372389,5/13/2055,4.093910172229438,555.0713236415056,71,245505.102,382.6350667500545,1.8627203017930511,0.7565443845503068,Spring,0,7,71.57,0.92,7.64,164.1,4,2055-05-10,5,3,False,4
11815,2055-05-07,Rice,3.620370403,5/6/2056,9.740628632773197,479.1927292766788,79,316481.5779,559.0431703498086,6.358483733027168,0.0750092250436274,Spring,1,365,79.57,1.17,5.98,190.4,0,2055-05-07,5,4,False,0
11816,2055-05-08,Rice,3.754491569,5/7/2056,10.168885305904245,471.90724982013757,44,563992.2947,493.9060508911374,10.129713770965742,0.2996328001604565,Spring,0,365,44.0,0.78,9.02,158.8,0,2055-05-08,5,5,True,0
11817,2055-05-09,Yogurt,4.019370034,5/30/2055,5.321088490519975,234.6680852685559,95,612734.1688,743.668836061036,3.7596287008101457,0.7279041846114604,Spring,0,21,95.43,1.89,3.7,123.55,0,2055-05-09,5,6,True,0
11818,2055-05-10,Cheese,5.834194665,7/9/2055,5.172875244517458,237.19044132862436,54,299434.0874,389.0981516151493,4.090654881500945,0.4107201765277534,Spring,1,60,54.86,1.49,4.7,154.8,0,2055-05-10,5,0,False,0
11819,2055-05-11,Eggs,4.079332582,6/10/2055,4.00439362435868,597.5766166979196,71,780960.5093,459.7210330141355,4.365993536082743,0.0,Spring,0,30,71.0,0.71,9.87,280.4,5,2055-05-16,5,1,False,5
11820,2055-05-12,Yogurt,3.057329026,6/2/2055,6.65784470522461,597.4935123368872,96,378597.8525,786.6007453484335,2.485799168182916,0.0,Spring,0,21,96.29,1.07,6.54,220.5,1,2055-05-13,5,2,False,1
11821,2055-05-13,Milk,2.312941582,5/27/2055,1.7904952610108105,423.15070050604794,142,929918.193,1128.738204514499,1.1440449093918827,0.28414111084663,Spring,0,14,142.71,1.87,3.74,133.5,0,2055-05-13,5,3,False,0
11822,2055-05-14,Chips,4.10751289,8/12/2055,-0.4144630113663208,547.8755998442692,82,691050.4358,366.9356706611228,1.383082509812824,0.6118286989826953,Spring,1,90,82.71,1.48,4.74,137.2,0,2055-05-14,5,4,False,0
11823,2055-05-15,Bananas,0.677840845,5/22/2055,2.582199454073747,462.9042563373445,95,492716.0749,579.6484649957083,3.60831041877017,0.971258785827481,Spring,0,7,95.14,2.15,3.26,46.5,0,2055-05-15,5,5,True,0
11824,2055-05-16,Bread,3.05646326,5/23/2055,2.237738105749225,914.917655153625,84,810920.8015,662.149253179944,0.0,0.4344143083466715,Spring,0,7,84.86,0.73,9.53,242.7,6,2055-05-22,5,6,True,6
11825,2055-05-17,Beef,12.38642098,5/24/2055,1.4408873510598577,855.8952568524024,41,836123.1634,452.04333523692884,4.405862756100079,1.147960034173621,Spring,0,7,41.0,0.4,17.68,870.0,12,2055-05-29,5,0,False,12
11826,2055-05-18,Yogurt,3.626341675,6/8/2055,2.4413402356427922,872.7359841326902,84,361433.445,540.1749346123108,3.8921851401559673,1.0899140380633328,Spring,0,21,84.86,0.87,8.06,239.4,3,2055-05-21,5,1,False,3
11827,2055-05-19,Bananas,1.907552256,5/26/2055,10.74877285145692,507.4470899105807,101,405743.0895,439.883786721182,7.087109470066363,0.0,Spring,0,7,101.57,1.18,5.91,90.0,0,2055-05-19,5,2,False,0
11828,2055-05-20,Milk,2.52428843,6/3/2055,2.0203123640420406,479.09774090749966,115,942359.6384,896.2698428988925,1.59495165333307,0.0,Spring,0,14,115.29,1.62,4.33,124.75,0,2055-05-20,5,3,False,0
11829,2055-05-21,Beef,11.45986944,5/28/2055,0.18199781525825376,610.9159053297979,38,248266.9345,409.3624090775569,8.448489953581491,1.622110883755251,Spring,0,7,38.14,0.7,10.07,460.8,5,2055-05-26,5,4,False,5
11830,2055-05-22,Milk,3.037244506,6/5/2055,1.1230186735267556,1208.1737593559453,124,137935.3753,875.6110545769837,3.671966509049113,0.0,Spring,0,14,124.29,0.72,9.78,304.0,5,2055-05-27,5,5,True,5
11831,2055-05-23,Chips,3.281270573,8/21/2055,6.871094291657766,1027.853485394561,49,508649.7903,171.85008340852642,2.4447659942171533,0.0,Spring,0,90,49.86,0.32,21.9,382.2,13,2055-06-05,5,6,True,13
11832,2055-05-24,Apples,2.408475314,6/7/2055,2.6712085654353226,999.941473180877,99,821088.9102,912.6420436807178,3.973776857166611,0.7324651236820299,Spring,0,14,99.57,0.67,10.47,208.6,3,2055-05-27,5,0,False,3
11833,2055-05-25,Potatoes,1.224311336,6/24/2055,3.61948985829935,962.3866362110751,99,794501.2957,744.4740589424293,2.974702615074351,0.4782269889544209,Spring,0,30,99.29,0.74,9.51,236.0,4,2055-05-29,5,1,False,4
11834,2055-05-26,Apples,1.666690263,6/9/2055,-0.5063424584596923,809.8933747852682,100,927577.566,749.2771112704312,3.868715500149559,0.687548123925055,Spring,0,14,100.71,0.83,8.39,169.0,2,2055-05-28,5,2,False,2
11835,2055-05-27,Soda,1.089482555,11/23/2055,6.758220417757836,1005.6492840438037,63,579880.5979,428.86511015425964,6.650878765828828,0.1417626664335405,Spring,0,180,63.57,0.6,11.72,223.5,4,2055-05-31,5,3,False,4
11836,2055-05-28,Yogurt,2.972513388,6/18/2055,1.0192908803739429,713.6605796966235,109,190058.2044,593.1040899450933,0.0,0.0465134084955994,Spring,0,21,109.29,1.12,6.24,238.7,1,2055-05-29,5,4,False,1
11837,2055-05-29,Chicken,6.844008291,6/3/2055,1.3706089265240349,602.0800805569627,46,629820.0769,334.4917923193091,3.5580159859598943,0.110798247744751,Spring,0,5,46.29,0.57,12.38,458.4,7,2055-06-05,5,5,True,7
11838,2055-05-30,Eggs,3.181346762,6/29/2055,6.627598163863845,496.5359181720486,123,800556.0529,734.1482157966977,2.5377321673300006,0.840147697550593,Spring,1,30,123.86,1.65,4.25,210.8,0,2055-05-30,5,6,True,0
11839,2055-05-31,Yogurt,2.404028395,6/21/2055,2.8752253884833885,303.9682614364093,96,183995.3082,900.1921438366895,1.1372384976427337,0.3618725799175989,Spring,0,21,96.86,1.68,4.17,141.4,0,2055-05-31,5,0,False,0
11840,2055-06-01,Eggs,3.491062902,7/1/2055,6.132708489285146,310.6452056166404,67,255391.661,420.66455805935965,2.271882032967443,0.2872518580001348,Summer,0,30,67.14,1.53,4.59,123.2,0,2055-06-01,6,1,False,0
11841,2055-06-02,Potatoes,0.764192133,7/2/2055,1.5981721503347945,152.6026268182856,79,111061.595,405.49611685181935,4.273320476683446,1.1540688205549396,Summer,0,30,79.29,2.3,3.04,60.25,0,2055-06-02,6,2,False,0
11842,2055-06-03,Beef,12.60146411,6/10/2055,2.78582063550155,175.7259013215196,33,634287.3215,584.1619655501344,2.99173936252072,1.2292900234708464,Summer,0,7,33.14,1.43,4.89,194.4,0,2055-06-03,6,3,False,0
11843,2055-06-04,Cheese,4.848542945,8/3/2055,1.7679376635165371,420.73038880316494,44,898060.9528,72.85616514383813,5.553150631057596,0.6803892578141523,Summer,1,60,44.14,0.71,9.92,262.8,4,2055-06-08,6,4,False,4
11844,2055-06-05,Onions,3.969510156,8/4/2055,4.619774834098062,532.6694443383998,70,703596.9844,406.74648921242243,10.680418902835475,0.0,Summer,0,60,70.57,1.25,5.58,78.8,0,2055-06-05,6,5,True,0
11845,2055-06-06,Yogurt,2.133993416,6/27/2055,1.0714208325810932,525.9539912409106,53,983836.0788,288.8870847496688,3.347251118603032,0.0,Summer,0,21,53.0,1.15,6.11,113.4,0,2055-06-06,6,6,True,0
11846,2055-06-07,Cereal,5.419298523,12/4/2055,4.32202377885062,255.521318935583,41,156730.2872,11.980347360773418,3.281110521141631,0.6781233073118711,Summer,0,180,41.14,1.06,6.59,135.5,0,2055-06-07,6,0,False,0
11847,2055-06-08,Chips,3.304472486,9/6/2055,2.0329742349140307,502.78108876442144,61,912700.9766,318.35158094756605,6.65235316484387,0.3290681753223602,Summer,0,90,61.14,1.86,3.76,80.5,0,2055-06-08,6,1,False,0
11848,2055-06-09,Bread,3.401743908,6/16/2055,0.6106289886111336,594.4554007162055,57,832661.4586,553.7375466511335,6.698695275257106,0.3366406297099297,Summer,0,7,57.57,0.7,9.94,171.6,6,2055-06-15,6,2,False,6
11849,2055-06-10,Eggs,5.48713223,7/10/2055,6.607965462311712,427.48091607204145,52,382817.3684,306.1210612118191,5.768749839560839,0.7023523749242364,Summer,0,30,52.86,0.72,9.74,206.0,4,2055-06-14,6,3,False,4
11850,2055-06-11,Cereal,6.605310758,12/8/2055,5.1825641514357565,278.5689577652737,56,976173.8967,450.44708059587254,3.161907248497084,0.0,Summer,0,180,56.0,0.85,8.27,231.5,0,2055-06-11,6,4,False,0
11851,2055-06-12,Milk,3.522196973,6/26/2055,1.468531256905124,347.43997699975944,112,359143.9734,641.3733248330365,0.0,0.394528055411077,Summer,1,14,112.43,1.93,3.62,101.75,0,2055-06-12,6,5,True,0
11852,2055-06-13,Chips,2.785179486,9/11/2055,7.783687457531454,985.0476897297115,115,900374.2514,782.1090342191359,8.499844851296007,0.8706624686068023,Summer,1,90,115.29,0.73,9.56,385.7,1,2055-06-14,6,6,True,1
11853,2055-06-14,Apples,3.126621796,6/28/2055,9.764650277595898,1019.5068028940029,52,892673.7194,528.9642020673308,2.18632394241191,0.0,Summer,0,14,52.43,0.37,18.83,197.4,13,2055-06-27,6,0,False,13
11854,2055-06-15,Tomatoes,4.137873257,6/25/2055,1.4373726741796684,896.4878761290186,48,781891.8549,386.0051282228638,1.1481249770966455,0.0559450525539791,Summer,0,10,48.57,0.36,19.25,280.5,13,2055-06-28,6,1,False,13
11855,2055-06-16,Apples,3.019102145,6/30/2055,2.919245914809788,883.9770941392737,92,607123.4264,906.1595089337031,4.97915405485992,0.4642620814319688,Summer,1,14,92.86,0.73,9.55,177.4,2,2055-06-18,6,2,False,2
11856,2055-06-17,Soda,3.124952067,12/14/2055,5.397596425146661,677.7199993491212,93,208002.4747,573.486941318467,6.529399554613914,0.6688057766884524,Summer,0,180,93.71,0.83,8.48,238.5,0,2055-06-17,6,3,False,0
11857,2055-06-18,Milk,3.10738406,7/2/2055,4.090118101321974,721.2103535469957,121,578774.561,649.2126383155553,6.208191622418906,0.0,Summer,0,14,121.29,1.21,5.79,175.5,2,2055-06-20,6,4,False,2
11858,2055-06-19,Eggs,4.273807823,7/19/2055,4.41894735274916,579.6364555374496,87,421116.6301,934.3066796682559,7.659923364768299,0.3712924095824286,Summer,1,30,87.43,1.05,6.65,232.4,0,2055-06-19,6,5,True,0
11859,2055-06-20,Chicken,8.204292056,6/25/2055,0.6079522173328854,713.5584034233822,36,812995.3298,153.57694813697213,1.842231760939325,0.3706183103387155,Summer,0,5,36.71,0.52,13.46,395.2,9,2055-06-29,6,6,True,9
11860,2055-06-21,Potatoes,2.579589727,7/21/2055,3.159385198607312,470.811838297661,86,782316.2858,532.4366625145742,2.60346261679904,0.913101599044258,Summer,1,30,86.29,1.32,5.31,114.5,0,2055-06-21,6,0,False,0
11861,2055-06-22,Cookies,4.786069614,10/20/2055,1.4213602543067085,378.993544007982,27,919551.2566,209.25320752308787,5.67284512955698,0.1257993335690792,Summer,0,120,27.43,0.52,13.56,148.8,6,2055-06-28,6,1,False,6
11862,2055-06-23,Milk,2.569266325,7/7/2055,2.2681122195172314,302.6591159936627,93,113347.1462,648.7930387120921,0.0,0.3778233935496484,Summer,0,14,93.86,1.9,3.68,86.25,0,2055-06-23,6,2,False,0
11863,2055-06-24,Yogurt,2.023969963,7/15/2055,4.549850628133667,285.8689341707838,82,828192.8951,674.8377726108483,4.473619267023141,0.0768251654265526,Summer,0,21,82.14,2.28,3.07,88.2,0,2055-06-24,6,3,False,0
11864,2055-06-25,Milk,2.683750912,7/9/2055,3.1792553750342503,824.7476752506956,94,944615.8478,742.3558734733671,4.34828434863542,0.610736347570925,Summer,0,14,94.71,0.8,8.79,208.25,4,2055-06-29,6,4,False,4
